JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2446588.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446590.3,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446591.3,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446592.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446593.4,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446594.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446595.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446596.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446597.3,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446598.3,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446599.5,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446600.3,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446601.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446606.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446607.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446610.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446611.5,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446612.4,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446613.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446615.3,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446617.3,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446619.6,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446620.3,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446622.3,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446623.4,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446624.3,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
2446625.0,15.8,,,Vis.,CR,,,,,,,,V,,,,V618 SGR,,STD,,,,
2446625.2,<13.4,,,Vis.,OB,  <X,,,,,,,V,,,,V618 SGR,,STD,,,,
