JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transformed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping method,ADS Reference,Digitizer,Credit
JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2415635.4,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415639.3,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415645.3,10.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415649.3,10.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415673.4,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415679.3,9.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415698.3,9.5,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415700.3,9.5,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415702.3,9.3,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415719.3,9.3,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415736.4,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415756.4,9.5,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415782.3,9.2,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415795.4,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415798.6,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415814.4,9.5,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415819.3,9.3,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415826.6,9.7,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415838.4,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415844.3,8.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415854.3,8.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415868.3,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415873.3,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415879.3,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415884.3,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415894.2,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415897.3,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415901.3,9.4,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415906.4,9.3,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415908.3,9.3,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415924.3,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415925.3,9.2,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415927.4,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415931.3,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415953.2,8.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415956.4,9.5,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415961.4,9.3,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415969.3,9.5,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415985.3,9.5,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415989.3,9.6,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2415997.3,9.7,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416015.3,8.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416017.4,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416020.3,8.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416026.3,8.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416030.3,9.3,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416043.3,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416048.3,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416052.4,9.0,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416053.3,9.5,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416057.3,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416072.3,8.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416083.5,8.8,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416086.5,8.7,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416111.5,8.9,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416121.4,9.3,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416134.3,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416169.6,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416199.5,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
2416255.4,9.1,,,Vis.,RAE,K,,,,,,,V,,,,S APS,,STD,,,,
